,$/kWh,,,OPR_DT,OPR_HR
2296,0.02133189,,,4/5/2020,17
2297,0.02621485,,,4/5/2020,18
2298,0.02991468,,,4/5/2020,19
2299,0.03833079,,,4/5/2020,20
2300,0.03505075,,,4/5/2020,21
2301,0.02899581,,,4/5/2020,22
2302,0.02599154,,,4/5/2020,23
2303,0.024684,,,4/5/2020,24
2304,0.02473074,,,4/6/2020,1
2305,0.02420063,,,4/6/2020,2
2306,0.02414694,,,4/6/2020,3
2307,0.02424299,,,4/6/2020,4
2308,0.02483296,,,4/6/2020,5
2309,0.02674496,,,4/6/2020,6
2310,0.03526743,,,4/6/2020,7
2311,0.03200636,,,4/6/2020,8
2312,0.0306095,,,4/6/2020,9
2313,0.02820158,,,4/6/2020,10
2314,0.02529062,,,4/6/2020,11
2315,0.02507934,,,4/6/2020,12
2316,0.02503986,,,4/6/2020,13
2317,0.02437316,,,4/6/2020,14
2318,0.0243597,,,4/6/2020,15
2319,0.02489066,,,4/6/2020,16
2320,0.02424378,,,4/6/2020,17
2321,0.02588613,,,4/6/2020,18
2322,0.03160148,,,4/6/2020,19
2323,0.04196198,,,4/6/2020,20
2324,0.04059775,,,4/6/2020,21
2325,0.0329343,,,4/6/2020,22
2326,0.02935566,,,4/6/2020,23
2327,0.02716249,,,4/6/2020,24
2328,0.02556106,,,4/7/2020,1
2329,0.02493898,,,4/7/2020,2
2330,0.02477036,,,4/7/2020,3
2331,0.0247612,,,4/7/2020,4
2332,0.02543416,,,4/7/2020,5
2333,0.02958871,,,4/7/2020,6
2334,0.03329456,,,4/7/2020,7
2335,0.0315575,,,4/7/2020,8
2336,0.02531915,,,4/7/2020,9
2337,0.02620798,,,4/7/2020,10
2338,0.02427376,,,4/7/2020,11
2339,0.02447684,,,4/7/2020,12
2340,0.02310437,,,4/7/2020,13
2341,0.02183965,,,4/7/2020,14
2342,0.02176968,,,4/7/2020,15
2343,0.02222848,,,4/7/2020,16
2344,0.02364784,,,4/7/2020,17
2345,0.02559295,,,4/7/2020,18
2346,0.03651878,,,4/7/2020,19
2347,0.04719726,,,4/7/2020,20
2348,0.04113825,,,4/7/2020,21
2349,0.03497919,,,4/7/2020,22
2350,0.02952837,,,4/7/2020,23
2351,0.02655924,,,4/7/2020,24
2352,0.02759296,,,4/8/2020,1
2353,0.02580937,,,4/8/2020,2
2354,0.02488063,,,4/8/2020,3
2355,0.024768,,,4/8/2020,4
2356,0.026329,,,4/8/2020,5
2357,0.02889115,,,4/8/2020,6
2358,0.03294081,,,4/8/2020,7
2359,0.02791929,,,4/8/2020,8
2360,0.02710334,,,4/8/2020,9
2361,0.02672431,,,4/8/2020,10
2362,0.02961134,,,4/8/2020,11
2363,0.02531211,,,4/8/2020,12
2364,0.02451496,,,4/8/2020,13
2365,0.02404498,,,4/8/2020,14
2366,0.0229322,,,4/8/2020,15
2367,0.02509456,,,4/8/2020,16
2368,0.02566669,,,4/8/2020,17
2369,0.02828661,,,4/8/2020,18
2370,0.03647501,,,4/8/2020,19
2371,0.04329053,,,4/8/2020,20
2372,0.03300785,,,4/8/2020,21
2373,0.0269451,,,4/8/2020,22
2374,0.02824388,,,4/8/2020,23
2375,0.02544201,,,4/8/2020,24
2376,0.02570022,,,4/9/2020,1
2377,0.02522068,,,4/9/2020,2
2378,0.025148,,,4/9/2020,3
2379,0.02294471,,,4/9/2020,4
2380,0.02629033,,,4/9/2020,5
2381,0.02928432,,,4/9/2020,6
2382,0.03084564,,,4/9/2020,7
2383,0.03413001,,,4/9/2020,8
2384,0.0286694,,,4/9/2020,9
2385,0.02894132,,,4/9/2020,10
2386,0.02800107,,,4/9/2020,11
2387,0.02488987,,,4/9/2020,12
2388,0.02413071,,,4/9/2020,13
2389,0.02557091,,,4/9/2020,14
2390,0.02390857,,,4/9/2020,15
2391,0.0265791,,,4/9/2020,16
2392,0.02643923,,,4/9/2020,17
2393,0.02818408,,,4/9/2020,18
2394,0.03452149,,,4/9/2020,19
2395,0.04222485,,,4/9/2020,20
2396,0.03675869,,,4/9/2020,21
2397,0.03316313,,,4/9/2020,22
2398,0.02938904,,,4/9/2020,23
2399,0.02776768,,,4/9/2020,24
2400,0.03155652,,,4/10/2020,1
2401,0.03000614,,,4/10/2020,2
2402,0.02864307,,,4/10/2020,3
2403,0.02868511,,,4/10/2020,4
2404,0.0298962,,,4/10/2020,5
2405,0.02858449,,,4/10/2020,6
2406,0.03074672,,,4/10/2020,7
2407,0.03364882,,,4/10/2020,8
2408,0.02922314,,,4/10/2020,9
2409,0.02670119,,,4/10/2020,10
2410,0.02176547,,,4/10/2020,11
2411,0.01869989,,,4/10/2020,12
2412,0.01720301,,,4/10/2020,13
2413,0.01636967,,,4/10/2020,14
2414,0.01453948,,,4/10/2020,15
2415,0.01688927,,,4/10/2020,16
2416,0.02070504,,,4/10/2020,17
2417,0.02801356,,,4/10/2020,18
2418,0.03001643,,,4/10/2020,19
2419,0.03762998,,,4/10/2020,20
2420,0.03263475,,,4/10/2020,21
2421,0.03051598,,,4/10/2020,22
2422,0.03068362,,,4/10/2020,23
2423,0.02707371,,,4/10/2020,24
2424,0.02580894,,,4/11/2020,1
2425,0.02530681,,,4/11/2020,2
2426,0.02500123,,,4/11/2020,3
2427,0.02459465,,,4/11/2020,4
2428,0.02726505,,,4/11/2020,5
2429,0.02629178,,,4/11/2020,6
2430,0.02544514,,,4/11/2020,7
2431,0.02097051,,,4/11/2020,8
2432,0.01677639,,,4/11/2020,9
2433,0.01237986,,,4/11/2020,10
2434,0.01206661,,,4/11/2020,11
2435,0.01016631,,,4/11/2020,12
2436,0.0093275,,,4/11/2020,13
2437,0.00727049,,,4/11/2020,14
2438,0.00839873,,,4/11/2020,15
2439,0.00931383,,,4/11/2020,16
2440,0.01127602,,,4/11/2020,17
2441,0.01919142,,,4/11/2020,18
2442,0.0259603,,,4/11/2020,19
2443,0.03329644,,,4/11/2020,20
2444,0.03152511,,,4/11/2020,21
2445,0.02971098,,,4/11/2020,22
2446,0.02732721,,,4/11/2020,23
2447,0.02458256,,,4/11/2020,24
2448,0.02753811,,,4/12/2020,1
2449,0.02699035,,,4/12/2020,2
2450,0.0258309,,,4/12/2020,3
2451,0.02459358,,,4/12/2020,4
2452,0.02489263,,,4/12/2020,5
2453,0.02691487,,,4/12/2020,6
2454,0.02546163,,,4/12/2020,7
2455,0.02024986,,,4/12/2020,8
2456,0.01485921,,,4/12/2020,9
2457,0.01743184,,,4/12/2020,10
2458,0.02387317,,,4/12/2020,11
2459,0.02068078,,,4/12/2020,12
2460,0.01610671,,,4/12/2020,13
2461,0.0159272,,,4/12/2020,14
2462,0.01467157,,,4/12/2020,15
2463,0.01710985,,,4/12/2020,16
2464,0.0178773,,,4/12/2020,17
2465,0.02371153,,,4/12/2020,18
2466,0.02961675,,,4/12/2020,19
2467,0.03563892,,,4/12/2020,20
2468,0.03664968,,,4/12/2020,21
2469,0.03090418,,,4/12/2020,22
2470,0.03247233,,,4/12/2020,23
2471,0.02946549,,,4/12/2020,24
2472,0.02615702,,,4/13/2020,1
2473,0.02497361,,,4/13/2020,2
2474,0.02329071,,,4/13/2020,3
2475,0.02266636,,,4/13/2020,4
2476,0.02443684,,,4/13/2020,5
2477,0.03067957,,,4/13/2020,6
2478,0.02874149,,,4/13/2020,7
2479,0.02590624,,,4/13/2020,8
2480,0.02463201,,,4/13/2020,9
2481,0.02225236,,,4/13/2020,10
2482,0.02111253,,,4/13/2020,11
2483,0.02019687,,,4/13/2020,12
2484,0.0203784,,,4/13/2020,13
2485,0.02067477,,,4/13/2020,14
2486,0.01930983,,,4/13/2020,15
2487,0.02074381,,,4/13/2020,16
2488,0.0218419,,,4/13/2020,17
2489,0.02874051,,,4/13/2020,18
2490,0.03059473,,,4/13/2020,19
2491,0.04061361,,,4/13/2020,20
2492,0.03916879,,,4/13/2020,21
2493,0.03410347,,,4/13/2020,22
2494,0.0304903,,,4/13/2020,23
2495,0.02903655,,,4/13/2020,24
2496,0.02115294,,,4/14/2020,1
2497,0.02185656,,,4/14/2020,2
2498,0.02240891,,,4/14/2020,3
2499,0.02323597,,,4/14/2020,4
2500,0.02578249,,,4/14/2020,5
2501,0.0289149,,,4/14/2020,6
2502,0.03282729,,,4/14/2020,7
2503,0.02610217,,,4/14/2020,8
2504,0.02084597,,,4/14/2020,9
2505,0.01856442,,,4/14/2020,10
2506,0.01943929,,,4/14/2020,11
2507,0.01731866,,,4/14/2020,12
2508,0.01855396,,,4/14/2020,13
2509,0.01701763,,,4/14/2020,14
2510,0.01894147,,,4/14/2020,15
2511,0.02268477,,,4/14/2020,16
2512,0.02237322,,,4/14/2020,17
2513,0.02606336,,,4/14/2020,18
2514,0.03209466,,,4/14/2020,19
2515,0.0485358,,,4/14/2020,20
2516,0.04181994,,,4/14/2020,21
2517,0.03594045,,,4/14/2020,22
2518,0.03227892,,,4/14/2020,23
2519,0.02850474,,,4/14/2020,24
2520,0.02550294,,,4/15/2020,1
2521,0.02371293,,,4/15/2020,2
2522,0.0228089,,,4/15/2020,3
2523,0.02302664,,,4/15/2020,4
2524,0.0242315,,,4/15/2020,5
2525,0.0273273,,,4/15/2020,6
2526,0.03065688,,,4/15/2020,7
2527,0.02291,,,4/15/2020,8
2528,0.02542982,,,4/15/2020,9
2529,0.02142206,,,4/15/2020,10
2530,0.0220808,,,4/15/2020,11
2531,0.02012181,,,4/15/2020,12
2532,0.02119463,,,4/15/2020,13
2533,0.01865627,,,4/15/2020,14
2534,0.01866211,,,4/15/2020,15
2535,0.0213771,,,4/15/2020,16
2536,0.02214132,,,4/15/2020,17
2537,0.02294611,,,4/15/2020,18
2538,0.02775739,,,4/15/2020,19
2539,0.03816259,,,4/15/2020,20
2540,0.03563608,,,4/15/2020,21
2541,0.02929868,,,4/15/2020,22
2542,0.02416579,,,4/15/2020,23
2543,0.02395927,,,4/15/2020,24
2544,0.01970261,,,4/16/2020,1
2545,0.02068659,,,4/16/2020,2
2546,0.02054014,,,4/16/2020,3
2547,0.02081404,,,4/16/2020,4
2548,0.02353454,,,4/16/2020,5
2549,0.0265337,,,4/16/2020,6
2550,0.0295383,,,4/16/2020,7
2551,0.02362651,,,4/16/2020,8
2552,0.01779714,,,4/16/2020,9
2553,0.03480341,,,4/16/2020,10
2554,0.02558629,,,4/16/2020,11
2555,0.02217353,,,4/16/2020,12
2556,0.02209361,,,4/16/2020,13
2557,0.02093888,,,4/16/2020,14
2558,0.01816612,,,4/16/2020,15
2559,0.01729402,,,4/16/2020,16
2560,0.0176636,,,4/16/2020,17
2561,0.02331519,,,4/16/2020,18
2562,0.03123848,,,4/16/2020,19
2563,0.03878998,,,4/16/2020,20
2564,0.03928336,,,4/16/2020,21
2565,0.03127499,,,4/16/2020,22
2566,0.02782821,,,4/16/2020,23
2567,0.02550171,,,4/16/2020,24
2568,0.02073794,,,4/17/2020,1
2569,0.02030852,,,4/17/2020,2
2570,0.0192648,,,4/17/2020,3
2571,0.02008635,,,4/17/2020,4
2572,0.02143467,,,4/17/2020,5
2573,0.02675586,,,4/17/2020,6
2574,0.03101753,,,4/17/2020,7
2575,0.02646499,,,4/17/2020,8
2576,0.02544766,,,4/17/2020,9
2577,0.02213629,,,4/17/2020,10
2578,0.02125048,,,4/17/2020,11
2579,0.02129025,,,4/17/2020,12
2580,0.02053814,,,4/17/2020,13
2581,0.01724795,,,4/17/2020,14
2582,0.01584547,,,4/17/2020,15
2583,0.0175036,,,4/17/2020,16
2584,0.01814314,,,4/17/2020,17
2585,0.02337354,,,4/17/2020,18
2586,0.02918958,,,4/17/2020,19
2587,0.03377378,,,4/17/2020,20
2588,0.03406591,,,4/17/2020,21
2589,0.02970279,,,4/17/2020,22
2590,0.02533188,,,4/17/2020,23
2591,0.02383096,,,4/17/2020,24
2592,0.024428,,,4/18/2020,1
2593,0.02201029,,,4/18/2020,2
2594,0.02060916,,,4/18/2020,3
2595,0.01992958,,,4/18/2020,4
2596,0.01989376,,,4/18/2020,5
2597,0.02368816,,,4/18/2020,6
2598,0.02392687,,,4/18/2020,7
2599,0.01938572,,,4/18/2020,8
2600,0.01462243,,,4/18/2020,9
2601,0.00938757,,,4/18/2020,10
2602,0.00691312,,,4/18/2020,11
2603,0.00657829,,,4/18/2020,12
2604,0.00655934,,,4/18/2020,13
2605,0.00580393,,,4/18/2020,14
2606,0.00465514,,,4/18/2020,15
2607,0.00454729,,,4/18/2020,16
2608,0.0052009,,,4/18/2020,17
2609,0.01029212,,,4/18/2020,18
2610,0.02474059,,,4/18/2020,19
2611,0.0317428,,,4/18/2020,20
2612,0.03048705,,,4/18/2020,21
2613,0.02800431,,,4/18/2020,22
2614,0.0232089,,,4/18/2020,23
2615,0.02193254,,,4/18/2020,24
2616,0.02461986,,,4/19/2020,1
2617,0.02484207,,,4/19/2020,2
2618,0.02495488,,,4/19/2020,3
2619,0.02469096,,,4/19/2020,4
2620,0.0241438,,,4/19/2020,5
2621,0.02524485,,,4/19/2020,6
2622,0.02119851,,,4/19/2020,7
2623,0.01200606,,,4/19/2020,8
2624,0.00644009,,,4/19/2020,9
2625,0.00753467,,,4/19/2020,10
2626,0.00874502,,,4/19/2020,11
2627,0.0081996,,,4/19/2020,12
2628,0.00651288,,,4/19/2020,13
2629,0.00361749,,,4/19/2020,14
2630,0.00340817,,,4/19/2020,15
2631,0.00585484,,,4/19/2020,16
2632,0.01334967,,,4/19/2020,17
2633,0.01666328,,,4/19/2020,18
2634,0.02391,,,4/19/2020,19
2635,0.03198063,,,4/19/2020,20
2636,0.03411593,,,4/19/2020,21
2637,0.0295874,,,4/19/2020,22
2638,0.0260458,,,4/19/2020,23
2639,0.0237859,,,4/19/2020,24
2640,0.02277086,,,4/20/2020,1
2641,0.02063215,,,4/20/2020,2
2642,0.02068265,,,4/20/2020,3
2643,0.02080062,,,4/20/2020,4
2644,0.02321933,,,4/20/2020,5
2645,0.02567315,,,4/20/2020,6
2646,0.02814281,,,4/20/2020,7
2647,0.02302347,,,4/20/2020,8
2648,0.02153701,,,4/20/2020,9
2649,0.01999249,,,4/20/2020,10
2650,0.01838583,,,4/20/2020,11
2651,0.01953859,,,4/20/2020,12
2652,0.01935759,,,4/20/2020,13
2653,0.01827106,,,4/20/2020,14
2654,0.01523368,,,4/20/2020,15
2655,0.01543142,,,4/20/2020,16
2656,0.01847731,,,4/20/2020,17
2657,0.02043815,,,4/20/2020,18
2658,0.02723356,,,4/20/2020,19
2659,0.03485706,,,4/20/2020,20
2660,0.03293215,,,4/20/2020,21
2661,0.02807883,,,4/20/2020,22
2662,0.02605199,,,4/20/2020,23
2663,0.02390799,,,4/20/2020,24
2664,0.01847551,,,4/21/2020,1
2665,0.01698837,,,4/21/2020,2
2666,0.01667118,,,4/21/2020,3
2667,0.01592818,,,4/21/2020,4
2668,0.01850979,,,4/21/2020,5
2669,0.02162915,,,4/21/2020,6
2670,0.02491864,,,4/21/2020,7
2671,0.02124771,,,4/21/2020,8
2672,0.02027235,,,4/21/2020,9
2673,0.01901544,,,4/21/2020,10
2674,0.01936229,,,4/21/2020,11
2675,0.01847733,,,4/21/2020,12
2676,0.01858183,,,4/21/2020,13
2677,0.01616169,,,4/21/2020,14
2678,0.01513194,,,4/21/2020,15
2679,0.01445693,,,4/21/2020,16
2680,0.01910689,,,4/21/2020,17
2681,0.0206466,,,4/21/2020,18
2682,0.02434822,,,4/21/2020,19
2683,0.03199251,,,4/21/2020,20
2684,0.0308862,,,4/21/2020,21
2685,0.02679263,,,4/21/2020,22
2686,0.02404089,,,4/21/2020,23
2687,0.02102193,,,4/21/2020,24
2688,0.01633401,,,4/22/2020,1
2689,0.01666,,,4/22/2020,2
2690,0.01619622,,,4/22/2020,3
2691,0.01691831,,,4/22/2020,4
2692,0.018,,,4/22/2020,5
2693,0.02292,,,4/22/2020,6
2694,0.0239303,,,4/22/2020,7
2695,0.02068257,,,4/22/2020,8
2696,0.01883312,,,4/22/2020,9
2697,0.01698571,,,4/22/2020,10
2698,0.01893071,,,4/22/2020,11
2699,0.01841585,,,4/22/2020,12
2700,0.01796216,,,4/22/2020,13
2701,0.01465338,,,4/22/2020,14
2702,0.01394116,,,4/22/2020,15
2703,0.015779,,,4/22/2020,16
2704,0.0186135,,,4/22/2020,17
2705,0.02342918,,,4/22/2020,18
2706,0.02682781,,,4/22/2020,19
2707,0.03652158,,,4/22/2020,20
2708,0.03388715,,,4/22/2020,21
2709,0.02732218,,,4/22/2020,22
2710,0.02428733,,,4/22/2020,23
2711,0.02015935,,,4/22/2020,24
2712,0.02162123,,,4/23/2020,1
2713,0.02050054,,,4/23/2020,2
2714,0.01987013,,,4/23/2020,3
2715,0.01903214,,,4/23/2020,4
2716,0.02069044,,,4/23/2020,5
2717,0.02455886,,,4/23/2020,6
2718,0.02461013,,,4/23/2020,7
2719,0.02074602,,,4/23/2020,8
2720,0.01654429,,,4/23/2020,9
2721,0.01677867,,,4/23/2020,10
2722,0.01787767,,,4/23/2020,11
2723,0.01707273,,,4/23/2020,12
2724,0.01765457,,,4/23/2020,13
2725,0.01567678,,,4/23/2020,14
2726,0.01529926,,,4/23/2020,15
2727,0.0183659,,,4/23/2020,16
2728,0.01876215,,,4/23/2020,17
2729,0.02220297,,,4/23/2020,18
2730,0.02958239,,,4/23/2020,19
2731,0.04522016,,,4/23/2020,20
2732,0.04122134,,,4/23/2020,21
2733,0.03131415,,,4/23/2020,22
2734,0.02472757,,,4/23/2020,23
2735,0.02395749,,,4/23/2020,24
2736,0.02374004,,,4/24/2020,1
2737,0.02329912,,,4/24/2020,2
2738,0.02227743,,,4/24/2020,3
2739,0.02238058,,,4/24/2020,4
2740,0.02369572,,,4/24/2020,5
2741,0.02616579,,,4/24/2020,6
2742,0.0282858,,,4/24/2020,7
2743,0.02262039,,,4/24/2020,8
2744,0.01874419,,,4/24/2020,9
2745,0.0180465,,,4/24/2020,10
2746,0.02264496,,,4/24/2020,11
2747,0.02335426,,,4/24/2020,12
2748,0.02462049,,,4/24/2020,13
2749,0.0215107,,,4/24/2020,14
2750,0.02307805,,,4/24/2020,15
2751,0.0240609,,,4/24/2020,16
2752,0.02287918,,,4/24/2020,17
2753,0.02425536,,,4/24/2020,18
2754,0.0337809,,,4/24/2020,19
2755,0.05053653,,,4/24/2020,20
2756,0.04265881,,,4/24/2020,21
2757,0.03084202,,,4/24/2020,22
2758,0.02459987,,,4/24/2020,23
2759,0.02430265,,,4/24/2020,24
2760,0.02487284,,,4/25/2020,1
2761,0.02340262,,,4/25/2020,2
2762,0.02331087,,,4/25/2020,3
2763,0.02267919,,,4/25/2020,4
2764,0.02316715,,,4/25/2020,5
2765,0.02350637,,,4/25/2020,6
2766,0.02394868,,,4/25/2020,7
2767,0.02077153,,,4/25/2020,8
2768,0.0168497,,,4/25/2020,9
2769,0.01807437,,,4/25/2020,10
2770,0.01723711,,,4/25/2020,11
2771,0.01727698,,,4/25/2020,12
2772,0.01845778,,,4/25/2020,13
2773,0.02052332,,,4/25/2020,14
2774,0.01979112,,,4/25/2020,15
2775,0.02080883,,,4/25/2020,16
2776,0.02124379,,,4/25/2020,17
2777,0.02557371,,,4/25/2020,18
2778,0.03059432,,,4/25/2020,19
2779,0.04013049,,,4/25/2020,20
2780,0.03504178,,,4/25/2020,21
2781,0.02887954,,,4/25/2020,22
2782,0.02331287,,,4/25/2020,23
2783,0.02237394,,,4/25/2020,24
2784,0.02375049,,,4/26/2020,1
2785,0.02201098,,,4/26/2020,2
2786,0.02104411,,,4/26/2020,3
2787,0.02012516,,,4/26/2020,4
2788,0.02213998,,,4/26/2020,5
2789,0.0210032,,,4/26/2020,6
2790,0.01974939,,,4/26/2020,7
2791,0.00694003,,,4/26/2020,8
2792,0.00432806,,,4/26/2020,9
2793,0.00446756,,,4/26/2020,10
2794,0.0061441,,,4/26/2020,11
2795,0.00331559,,,4/26/2020,12
2796,0.00282328,,,4/26/2020,13
2797,0.00451911,,,4/26/2020,14
2798,0.00743557,,,4/26/2020,15
2799,0.01249806,,,4/26/2020,16
2800,0.01819585,,,4/26/2020,17
2801,0.02304855,,,4/26/2020,18
2802,0.02854011,,,4/26/2020,19
2803,0.03904021,,,4/26/2020,20
2804,0.03285768,,,4/26/2020,21
2805,0.0271136,,,4/26/2020,22
2806,0.02354721,,,4/26/2020,23
2807,0.02104854,,,4/26/2020,24
2808,0.01867199,,,4/27/2020,1
2809,0.0181105,,,4/27/2020,2
2810,0.0185652,,,4/27/2020,3
2811,0.01839842,,,4/27/2020,4
2812,0.0195887,,,4/27/2020,5
2813,0.02275697,,,4/27/2020,6
2814,0.02066503,,,4/27/2020,7
2815,0.01821455,,,4/27/2020,8
2816,0.01417138,,,4/27/2020,9
2817,0.01422296,,,4/27/2020,10
2818,0.0134471,,,4/27/2020,11
2819,0.01064653,,,4/27/2020,12
2820,0.00931976,,,4/27/2020,13
2821,0.00995362,,,4/27/2020,14
2822,0.01107701,,,4/27/2020,15
2823,0.01581578,,,4/27/2020,16
2824,0.01735432,,,4/27/2020,17
2825,0.02033348,,,4/27/2020,18
2826,0.0291748,,,4/27/2020,19
2827,0.04047899,,,4/27/2020,20
2828,0.03627844,,,4/27/2020,21
2829,0.02594784,,,4/27/2020,22
2830,0.02342193,,,4/27/2020,23
2831,0.02159331,,,4/27/2020,24
2832,0.02076751,,,4/28/2020,1
2833,0.01973535,,,4/28/2020,2
2834,0.01987215,,,4/28/2020,3
2835,0.01915075,,,4/28/2020,4
2836,0.02030376,,,4/28/2020,5
2837,0.02301589,,,4/28/2020,6
2838,0.02431447,,,4/28/2020,7
2839,0.02193579,,,4/28/2020,8
2840,0.01698842,,,4/28/2020,9
2841,0.01610884,,,4/28/2020,10
2842,0.01738073,,,4/28/2020,11
2843,0.02009336,,,4/28/2020,12
2844,0.0218002,,,4/28/2020,13
2845,0.02180671,,,4/28/2020,14
2846,0.02162586,,,4/28/2020,15
2847,0.02353292,,,4/28/2020,16
2848,0.02415716,,,4/28/2020,17
2849,0.02593158,,,4/28/2020,18
2850,0.03845227,,,4/28/2020,19
2851,0.05255295,,,4/28/2020,20
2852,0.04176396,,,4/28/2020,21
2853,0.0288436,,,4/28/2020,22
2854,0.02594728,,,4/28/2020,23
2855,0.02330426,,,4/28/2020,24
2856,0.02102738,,,4/29/2020,1
2857,0.02165794,,,4/29/2020,2
2858,0.02239348,,,4/29/2020,3
2859,0.02179895,,,4/29/2020,4
2860,0.02236842,,,4/29/2020,5
2861,0.02601169,,,4/29/2020,6
2862,0.02669742,,,4/29/2020,7
2863,0.0237628,,,4/29/2020,8
2864,0.02252071,,,4/29/2020,9
2865,0.02369133,,,4/29/2020,10
2866,0.02038306,,,4/29/2020,11
2867,0.02179966,,,4/29/2020,12
2868,0.02011057,,,4/29/2020,13
2869,0.02219978,,,4/29/2020,14
2870,0.02205885,,,4/29/2020,15
2871,0.02354473,,,4/29/2020,16
2872,0.02419881,,,4/29/2020,17
2873,0.02687193,,,4/29/2020,18
2874,0.03915148,,,4/29/2020,19
2875,0.04502158,,,4/29/2020,20
2876,0.04026991,,,4/29/2020,21
2877,0.03160438,,,4/29/2020,22
2878,0.0242355,,,4/29/2020,23
2879,0.02285378,,,4/29/2020,24
2880,0.01991105,,,4/30/2020,1
2881,0.01811019,,,4/30/2020,2
2882,0.01629391,,,4/30/2020,3
2883,0.01586307,,,4/30/2020,4
2884,0.01816681,,,4/30/2020,5
2885,0.02073384,,,4/30/2020,6
2886,0.02236404,,,4/30/2020,7
2887,0.01526251,,,4/30/2020,8
2888,0.00885829,,,4/30/2020,9
2889,0.00924222,,,4/30/2020,10
2890,0.00988967,,,4/30/2020,11
2891,0.00869064,,,4/30/2020,12
2892,0.00847128,,,4/30/2020,13
2893,0.00819514,,,4/30/2020,14
2894,0.00815698,,,4/30/2020,15
2895,0.00830618,,,4/30/2020,16
2896,0.0098818,,,4/30/2020,17
2897,0.01485503,,,4/30/2020,18
2898,0.02573813,,,4/30/2020,19
2899,0.03721104,,,4/30/2020,20
2900,0.03462118,,,4/30/2020,21
2901,0.02645037,,,4/30/2020,22
2902,0.0226209,,,4/30/2020,23
2903,0.02092434,,,4/30/2020,24
2904,0.02177382,,,5/1/2020,1
2905,0.01914723,,,5/1/2020,2
2906,0.01966083,,,5/1/2020,3
2907,0.01896081,,,5/1/2020,4
2908,0.02001821,,,5/1/2020,5
2909,0.02372326,,,5/1/2020,6
2910,0.02205437,,,5/1/2020,7
2911,0.01640653,,,5/1/2020,8
2912,0.01017677,,,5/1/2020,9
2913,0.01352345,,,5/1/2020,10
2914,0.00979937,,,5/1/2020,11
2915,0.00886747,,,5/1/2020,12
2916,0.00903455,,,5/1/2020,13
2917,0.00866583,,,5/1/2020,14
2918,0.00714571,,,5/1/2020,15
2919,0.00635384,,,5/1/2020,16
2920,0.0075592,,,5/1/2020,17
2921,0.01595503,,,5/1/2020,18
2922,0.02230476,,,5/1/2020,19
2923,0.03211632,,,5/1/2020,20
2924,0.03162353,,,5/1/2020,21
2925,0.02781682,,,5/1/2020,22
2926,0.0236411,,,5/1/2020,23
2927,0.02172293,,,5/1/2020,24
2928,0.01713098,,,5/2/2020,1
2929,0.01601234,,,5/2/2020,2
2930,0.01582439,,,5/2/2020,3
2931,0.01583916,,,5/2/2020,4
2932,0.01481182,,,5/2/2020,5
2933,0.0143418,,,5/2/2020,6
2934,0.01563715,,,5/2/2020,7
2935,0.00562522,,,5/2/2020,8
2936,0.00637199,,,5/2/2020,9
2937,0.00892357,,,5/2/2020,10
2938,0.008021,,,5/2/2020,11
2939,0.00670583,,,5/2/2020,12
2940,0.00369467,,,5/2/2020,13
2941,0.00236878,,,5/2/2020,14
2942,0.00072434,,,5/2/2020,15
2943,0.00157242,,,5/2/2020,16
2944,0.00145609,,,5/2/2020,17
2945,0.00963101,,,5/2/2020,18
2946,0.01782491,,,5/2/2020,19
2947,0.03145275,,,5/2/2020,20
2948,0.03182968,,,5/2/2020,21
2949,0.02475203,,,5/2/2020,22
2950,0.02328769,,,5/2/2020,23
2951,0.01985381,,,5/2/2020,24
2952,0.01865133,,,5/3/2020,1
2953,0.01762785,,,5/3/2020,2
2954,0.01649819,,,5/3/2020,3
2955,0.01647289,,,5/3/2020,4
2956,0.01690378,,,5/3/2020,5
2957,0.01720424,,,5/3/2020,6
2958,0.01151839,,,5/3/2020,7
2959,0.00031871,,,5/3/2020,8
2960,0.00165571,,,5/3/2020,9
2961,0.00436963,,,5/3/2020,10
2962,0.00206155,,,5/3/2020,11
2963,0.00096118,,,5/3/2020,12
2964,0.00011237,,,5/3/2020,13
2965,7.66E-05,,,5/3/2020,14
2966,-0.00059209,,,5/3/2020,15
2967,1.67E-05,,,5/3/2020,16
2968,0.00023469,,,5/3/2020,17
2969,0.00461764,,,5/3/2020,18
2970,0.01437034,,,5/3/2020,19
2971,0.0339235,,,5/3/2020,20
2972,0.03415729,,,5/3/2020,21
2973,0.02692962,,,5/3/2020,22
2974,0.02232343,,,5/3/2020,23
2975,0.01832563,,,5/3/2020,24
2976,0.01798732,,,5/4/2020,1
2977,0.01656843,,,5/4/2020,2
2978,0.01590805,,,5/4/2020,3
2979,0.01542039,,,5/4/2020,4
2980,0.01777308,,,5/4/2020,5
2981,0.02367483,,,5/4/2020,6
2982,0.02150488,,,5/4/2020,7
2983,0.01793209,,,5/4/2020,8
2984,0.01819077,,,5/4/2020,9
2985,0.01087784,,,5/4/2020,10
2986,0.00905775,,,5/4/2020,11
2987,0.00787665,,,5/4/2020,12
2988,0.00853412,,,5/4/2020,13
2989,0.00886531,,,5/4/2020,14
2990,0.00778079,,,5/4/2020,15
2991,0.01486924,,,5/4/2020,16
2992,0.01417203,,,5/4/2020,17
2993,0.01788697,,,5/4/2020,18
2994,0.02861665,,,5/4/2020,19
