Hour,$/kWh
7132,0.05994
7133,0.05849
7134,0.05902
7135,0.06125
7136,0.06413
7137,0.06257
7138,0.05183
7139,0.0334
7140,0.02193
7141,0.01203
7142,0.01203
7143,0.02915
7144,0.03998
7145,0.05056
7146,0.05892
7147,0.05954
7148,0.06256
7149,0.06172
7150,0.06092
7151,0.06021
7152,0.0582
7153,0.05367
7154,0.05872
7155,0.05839
7156,0.05694
7157,0.05558
7158,0.0575
7159,0.05849
7160,0.06274
7161,0.05209
7162,0.05116
7163,0.03349
7164,0.03338
7165,0.02193
7166,0.01798
7167,0.02915
7168,0.0452
7169,0.05191
7170,0.05934
7171,0.0597
7172,0.06062
7173,0.05955
7174,0.05954
7175,0.05646
7176,0.05168
7177,0.05111
7178,0.06099
7179,0.06553
7180,0.06061
7181,0.05839
7182,0.05841
7183,0.06228
7184,0.06495
7185,0.05252
7186,0.05122
7187,0.04128
7188,0.02917
7189,0.02195
7190,0.02393
7191,0.03352
7192,0.04549
7193,0.0551
7194,0.06405
7195,0.06514
7196,0.0654
7197,0.06287
7198,0.06144
7199,0.06039
7200,0.05435
7201,0.05135
7202,0.05712
7203,0.05337
7204,0.05175
7205,0.0512
7206,0.0512
7207,0.05236
7208,0.05954
7209,0.05474
7210,0.05089
7211,0.04088
7212,0.0334
7213,0.02188
7214,0.01776
7215,0.02186
7216,0.03501
7217,0.04823
7218,0.05927
7219,0.05967
7220,0.05993
7221,0.05954
7222,0.05928
7223,0.05837
7224,0.05396
7225,0.05077
7226,0.05129
7227,0.05138
7228,0.05089
7229,0.05089
7230,0.05137
7231,0.05559
7232,0.06076
7233,0.05435
7234,0.04752
7235,0.03338
7236,0.02193
7237,0.02193
7238,0.02193
7239,0.03338
7240,0.04317
7241,0.05137
7242,0.06443
7243,0.0654
7244,0.06553
7245,0.0634
7246,0.06273
7247,0.06322
7248,0.05927
7249,0.05436
7250,0.05831
7251,0.05892
7252,0.05481
7253,0.05188
7254,0.05506
7255,0.06001
7256,0.06255
7257,0.05469
7258,0.04863
7259,0.0334
7260,0.01595
7261,0.00251
7262,0.00639
7263,0.02915
7264,0.04164
7265,0.05076
7266,0.06308
7267,0.06269
7268,0.0634
7269,0.06408
7270,0.06234
7271,0.06441
7272,0.0631
7273,0.05761
7274,0.0589
7275,0.05892
7276,0.05226
7277,0.05209
7278,0.05478
7279,0.05784
7280,0.06094
7281,0.05578
7282,0.05188
7283,0.04817
7284,0.0446
7285,0.04049
7286,0.03864
7287,0.04125
7288,0.04479
7289,0.0513
7290,0.0634
7291,0.06061
7292,0.06092
7293,0.06081
7294,0.0601
7295,0.06003
7296,0.05892
7297,0.05275
7298,0.05066
7299,0.05015
7300,0.04971
7301,0.04867
7302,0.04923
7303,0.0515
7304,0.05915
7305,0.0513
7306,0.0441
7307,0.031
7308,0.02478
7309,0.02193
7310,0.02915
7311,0.03052
7312,0.03098
7313,0.04203
7314,0.05434
7315,0.05414
7316,0.0538
7317,0.05452
7318,0.05452
7319,0.05162
7320,0.05015
7321,0.04883
7322,0.05439
7323,0.05737
7324,0.05724
7325,0.05647
7326,0.05706
7327,0.05736
7328,0.05773
7329,0.0517
7330,0.0488
7331,0.04568
7332,0.03607
7333,0.01643
7334,0.01203
7335,0.02942
7336,0.04517
7337,0.05121
7338,0.05946
7339,0.0596
7340,0.05986
7341,0.05981
7342,0.0596
7343,0.05918
7344,0.05765
7345,0.05162
7346,0.05181
7347,0.05739
7348,0.05207
7349,0.05164
7350,0.05174
7351,0.05362
7352,0.05833
7353,0.05222
7354,0.04909
7355,0.05113
7356,0.04716
7357,0.03941
7358,0.04251
7359,0.0488
7360,0.05207
7361,0.05347
7362,0.06306
7363,0.063
7364,0.06304
7365,0.063
7366,0.0615
7367,0.05979
7368,0.05335
7369,0.0531
7370,0.0538
7371,0.05126
7372,0.05036
7373,0.04923
7374,0.04976
7375,0.05231
7376,0.05826
7377,0.05715
7378,0.04589
7379,0.03642
7380,0.02915
7381,0.01344
7382,0.01203
7383,0.03052
7384,0.03055
7385,0.04575
7386,0.05876
7387,0.05875
7388,0.05865
7389,0.05939
7390,0.05875
7391,0.05473
7392,0.05108
7393,0.04941
7394,0.05158
7395,0.0512
7396,0.05008
7397,0.04895
7398,0.05089
7399,0.05206
7400,0.05865
7401,0.0512
7402,0.03809
7403,0.03053
7404,0.0135
7405,0.01197
7406,0.01189
7407,0.01198
7408,0.02915
7409,0.03667
7410,0.05178
7411,0.05162
7412,0.05167
7413,0.05178
7414,0.05166
7415,0.05108
7416,0.04887
7417,0.04754
7418,0.04831
7419,0.04898
7420,0.04887
7421,0.04933
7422,0.05047
7423,0.05132
7424,0.05647
7425,0.0519
7426,0.04139
7427,0.02193
7428,0.01196
7429,0.00703
7430,0.01189
7431,0.01588
7432,0.03695
7433,0.05105
7434,0.05928
7435,0.05986
7436,0.05786
7437,0.05972
7438,0.05806
7439,0.05719
7440,0.05632
7441,0.05351
7442,0.05414
7443,0.05473
7444,0.05242
7445,0.05179
7446,0.05202
7447,0.05392
7448,0.05964
7449,0.05222
7450,0.04954
7451,0.02928
7452,0.01595
7453,0.00716
7454,0.00825
7455,0.0182
7456,0.04031
7457,0.05114
7458,0.06066
7459,0.0626
7460,0.06201
7461,0.06121
7462,0.06094
7463,0.05933
7464,0.05599
7465,0.05414
7466,0.05347
7467,0.05259
7468,0.05236
7469,0.05181
7470,0.05242
7471,0.05423
7472,0.05704
7473,0.05208
7474,0.04597
7475,0.01198
7476,0.00252
7477,0.00037
7478,0.00034
7479,0.01189
7480,0.03077
7481,0.04266
7482,0.05685
7483,0.0575
7484,0.05497
7485,0.05441
7486,0.05412
7487,0.05206
7488,0.05015
7489,0.04704
7490,0.04842
7491,0.05104
7492,0.04923
7493,0.04831
7494,0.04729
7495,0.0514
7496,0.05154
7497,0.04589
7498,0.03098
7499,0.02915
7500,0.00252
7501,0.00032
7502,0.0039
7503,0.01242
7504,0.02915
7505,0.03575
7506,0.05178
7507,0.05143
7508,0.05143
7509,0.05126
7510,0.05101
7511,0.05086
7512,0.04883
7513,0.04577
7514,0.04755
7515,0.04597
7516,0.05104
7517,0.05047
7518,0.04971
7519,0.05112
7520,0.05208
7521,0.05066
7522,0.00225
7523,0.00028
7524,0.00028
7525,0.00028
7526,0.00028
7527,0.00028
7528,0.0003
7529,0.04362
7530,0.05248
7531,0.05222
7532,0.05169
7533,0.05158
7534,0.05015
7535,0.04958
7536,0.04774
7537,0.04428
7538,0.04755
7539,0.04313
7540,0.0417
7541,0.04149
7542,0.04501
7543,0.0486
7544,0.05008
7545,0.04729
7546,0.03814
7547,0.02915
7548,0.00252
7549,0.00384
7550,0.01189
7551,0.02187
7552,0.03055
7553,0.03969
7554,0.04967
7555,0.05015
7556,0.05101
7557,0.05158
7558,0.05169
7559,0.05162
7560,0.05086
7561,0.0487
7562,0.05116
7563,0.04986
7564,0.04876
7565,0.04872
7566,0.04923
7567,0.05025
7568,0.05208
7569,0.0512
7570,0.04038
7571,0.03098
7572,0.02915
7573,0.02908
7574,0.02388
7575,0.02915
7576,0.03514
7577,0.04795
7578,0.055
7579,0.055
7580,0.05339
7581,0.0542
7582,0.05486
7583,0.05786
7584,0.05178
7585,0.05105
7586,0.05116
7587,0.05159
7588,0.05117
7589,0.05104
7590,0.05114
7591,0.05159
7592,0.05171
7593,0.04833
7594,0.03616
7595,0.00251
7596,0.0003
7597,0.00029
7598,0.00029
7599,0.0039
7600,0.02915
7601,0.038
7602,0.05411
7603,0.05143
7604,0.05126
7605,0.05158
7606,0.05438
7607,0.05719
7608,0.05295
7609,0.05095
7610,0.04936
7611,0.051
7612,0.04971
7613,0.04958
7614,0.05008
7615,0.05156
7616,0.05486
7617,0.0512
7618,0.04221
7619,0.02193
7620,0.00469
7621,0.0025
7622,0.00252
7623,0.01604
7624,0.03054
7625,0.04172
7626,0.05178
7627,0.05247
7628,0.05585
7629,0.05545
7630,0.05473
7631,0.05486
7632,0.05162
7633,0.04958
7634,0.05685
7635,0.05685
7636,0.05162
7637,0.0512
7638,0.05162
7639,0.05617
7640,0.05863
7641,0.05303
7642,0.05067
7643,0.0336
7644,0.0234
7645,0.01203
7646,0.01203
7647,0.02915
7648,0.04006
7649,0.05059
7650,0.05786
7651,0.05583
7652,0.05533
7653,0.05589
7654,0.05615
7655,0.05401
7656,0.05218
7657,0.05166
7658,0.05207
7659,0.05857
7660,0.05475
7661,0.05221
7662,0.05219
7663,0.05544
7664,0.05824
7665,0.05181
7666,0.0512
7667,0.02916
7668,0.01198
7669,0.00387
7670,0.00251
7671,0.01587
7672,0.02925
7673,0.0485
7674,0.06105
7675,0.05865
7676,0.05875
7677,0.05786
7678,0.05786
7679,0.05765
7680,0.05322
7681,0.05111
7682,0.05217
7683,0.05786
7684,0.05305
7685,0.05207
7686,0.05217
7687,0.05473
7688,0.05759
7689,0.05386
7690,0.05114
7691,0.04164
7692,0.0395
7693,0.02194
7694,0.02201
7695,0.02916
7696,0.04292
7697,0.05473
7698,0.062
7699,0.06222
7700,0.06043
7701,0.06002
7702,0.05926
7703,0.05783
7704,0.05388
7705,0.05167
7706,0.05208
7707,0.05116
7708,0.0506
7709,0.04923
7710,0.04878
7711,0.05103
7712,0.05594
7713,0.05475
7714,0.0488
7715,0.02779
7716,0.02193
7717,0.02193
7718,0.02193
7719,0.02915
7720,0.04311
7721,0.05349
7722,0.05953
7723,0.06002
7724,0.05925
7725,0.05847
7726,0.05845
7727,0.05693
7728,0.05471
7729,0.05158
7730,0.05642
7731,0.05626
7732,0.05174
7733,0.05174
7734,0.05179
7735,0.05786
7736,0.05735
7737,0.05723
7738,0.05202
7739,0.04481
7740,0.02949
7741,0.02214
7742,0.01627
7743,0.02942
7744,0.04528
7745,0.05217
7746,0.05819
7747,0.05978
7748,0.06002
7749,0.05881
7750,0.05887
7751,0.05895
7752,0.05775
7753,0.05161
7754,0.05768
7755,0.05628
7756,0.05417
7757,0.05217
7758,0.05473
7759,0.05824
7760,0.05957
7761,0.05519
7762,0.0512
7763,0.02394
7764,0.01189
7765,0.00034
7766,0.00031
7767,0.01242
7768,0.03093
7769,0.04786
7770,0.05473
7771,0.05519
7772,0.05502
7773,0.05342
7774,0.05247
7775,0.05178
7776,0.05059
7777,0.04826
7778,0.04876
7779,0.05154
7780,0.05105
7781,0.05047
7782,0.05015
7783,0.0517
7784,0.05151
7785,0.05066
7786,0.0427
7787,0.00031
7788,0.00029
7789,0.00029
7790,0.00029
7791,0.00031
7792,0.02915
7793,0.03909
7794,0.05113
7795,0.05154
7796,0.05155
7797,0.05113
7798,0.05113
7799,0.05114
7800,0.05141
7801,0.04945
7802,0.04945
7803,0.0512
7804,0.05113
7805,0.05047
7806,0.05112
7807,0.04971
7808,0.05047
7809,0.04949
7810,0.03837
7811,0.01595
7812,0.00325
7813,0.00029
7814,0.00028
7815,0.0003
7816,0.02915
7817,0.03919
7818,0.0564
7819,0.05473
7820,0.05473
7821,0.05783
7822,0.05904
7823,0.05786
7824,0.05737
7825,0.05217
7826,0.05473
7827,0.05768
7828,0.05473
7829,0.05181
7830,0.05305
7831,0.05744
7832,0.06066
7833,0.05475
7834,0.05143
7835,0.02936
7836,0.01576
7837,0.00508
7838,0.00324
7839,0.01586
7840,0.02975
7841,0.04071
7842,0.05305
7843,0.05295
7844,0.05268
7845,0.05225
7846,0.05225
7847,0.05155
7848,0.05109
7849,0.04923
7850,0.05112
7851,0.05358
7852,0.05172
7853,0.05116
7854,0.05113
7855,0.05116
7856,0.05119
7857,0.044
7858,0.03098
7859,0.00031
7860,0.00029
7861,0.00029
7862,0.0003
7863,0.01576
7864,0.02915
7865,0.03813
7866,0.05473
7867,0.05432
7868,0.05413
7869,0.05385
7870,0.05385
7871,0.05201
7872,0.05042
7873,0.04765
7874,0.04883
7875,0.04967
7876,0.04854
7877,0.04763
7878,0.04878
7879,0.05112
7880,0.05179
7881,0.05162
7882,0.04923
7883,0.03836
7884,0.02925
7885,0.02915
7886,0.02924
7887,0.02942
7888,0.03836
7889,0.04936
7890,0.05786
7891,0.05464
7892,0.05494
7893,0.05786
7894,0.05798
7895,0.05473
7896,0.05189
7897,0.05114
7898,0.05222
7899,0.05171
7900,0.05116
7901,0.05092
7902,0.05114
7903,0.05147
7904,0.05927
7905,0.05927
7906,0.05396
7907,0.03579
7908,0.03398
7909,0.02928
7910,0.04047
7911,0.04379
7912,0.04534
7913,0.04933
7914,0.05582
7915,0.05303
7916,0.05236
7917,0.05166
7918,0.05117
7919,0.05008
7920,0.04792
7921,0.04471
7922,0.04834
7923,0.04713
7924,0.04728
7925,0.04728
7926,0.04831
7927,0.04936
7928,0.05093
7929,0.04818
7930,0.03098
7931,0.0003
7932,0.00029
7933,0.00028
7934,0.00028
7935,0.00028
7936,0.00033
7937,0.03098
7938,0.04923
7939,0.05039
7940,0.05101
7941,0.05101
7942,0.05101
7943,0.05076
7944,0.04873
7945,0.04623
7946,0.04754
7947,0.04556
7948,0.04556
7949,0.04713
7950,0.04915
7951,0.05066
7952,0.05104
7953,0.04818
7954,0.03326
7955,0.00029
7956,0.00028
7957,0.00028
7958,0.00028
7959,0.00028
7960,0.00326
7961,0.03102
7962,0.05009
7963,0.05108
7964,0.05114
7965,0.05114
7966,0.05113
7967,0.05015
7968,0.04838
7969,0.04528
7970,0.0508
7971,0.04923
7972,0.04097
7973,0.04097
7974,0.04365
7975,0.04842
7976,0.04949
7977,0.05113
7978,0.00673
7979,0.00028
7980,0.00028
7981,0.00028
7982,0.00028
7983,0.00028
7984,0.00033
7985,0.04097
7986,0.05242
7987,0.05434
7988,0.05304
7989,0.05247
7990,0.05295
7991,0.05562
7992,0.05562
7993,0.05156
7994,0.05015
7995,0.0512
7996,0.05086
7997,0.04959
7998,0.05067
7999,0.05112
8000,0.05121
8001,0.04542
8002,0.03501
8003,0.0003
8004,0.00029
8005,0.00028
8006,0.00028
8007,0.00029
8008,0.01576
8009,0.03575
8010,0.0512
8011,0.05108
8012,0.05113
8013,0.05117
8014,0.05111
8015,0.05045
8016,0.0489
8017,0.04597
8018,0.04927
8019,0.04765
8020,0.0459
8021,0.04409
8022,0.04394
8023,0.0447
8024,0.04649
8025,0.04327
8026,0.03102
8027,0.00115
8028,0.00029
8029,0.00028
8030,0.00029
8031,0.0003
8032,0.02915
8033,0.03813
8034,0.05008
8035,0.04891
8036,0.04933
8037,0.04939
8038,0.04916
8039,0.04872
8040,0.04806
8041,0.04617
8042,0.05263
8043,0.05241
8044,0.05196
8045,0.05195
8046,0.05203
8047,0.04953
8048,0.05038
8049,0.0481
8050,0.03836
8051,0.01791
8052,0.00033
8053,0.0003
8054,0.00033
8055,0.00393
8056,0.03112
8057,0.04224
8058,0.05183
8059,0.0497
8060,0.04941
8061,0.05008
8062,0.05207
8063,0.05233
8064,0.05253
8065,0.05049
8066,0.05241
8067,0.05257
8068,0.05237
8069,0.05229
8070,0.05254
8071,0.05845
8072,0.06103
8073,0.06124
8074,0.05307
8075,0.04677
8076,0.03718
8077,0.01204
8078,0.01204
8079,0.0361
8080,0.04392
8081,0.05263
8082,0.06425
8083,0.06297
8084,0.06124
8085,0.06103
8086,0.05998
8087,0.06007
8088,0.05573
8089,0.05263
8090,0.05605
8091,0.05257
8092,0.05246
8093,0.05254
8094,0.05255
8095,0.05291
8096,0.05529
8097,0.05681
8098,0.05442
8099,0.01355
8100,0.0039
8101,0.00612
8102,0.00388
8103,0.01203
8104,0.04336
8105,0.05282
8106,0.05769
8107,0.05695
8108,0.05754
8109,0.05751
8110,0.05991
8111,0.05738
8112,0.05456
8113,0.05335
8114,0.05827
8115,0.05573
8116,0.05304
8117,0.05263
8118,0.05291
8119,0.05471
8120,0.06334
8121,0.05922
8122,0.05194
8123,0.04426
8124,0.02771
8125,0.01198
8126,0.01191
8127,0.01595
8128,0.03111
8129,0.0461
8130,0.05347
8131,0.05394
8132,0.05426
8133,0.05426
8134,0.05425
8135,0.05478
8136,0.05382
8137,0.05257
8138,0.05347
8139,0.06124
8140,0.05422
8141,0.05302
8142,0.05347
8143,0.05545
8144,0.06018
8145,0.05265
8146,0.04902
8147,0.04644
8148,0.0392
8149,0.03317
8150,0.02919
8151,0.04056
8152,0.04647
8153,0.05444
8154,0.06343
8155,0.06334
8156,0.06307
8157,0.06193
8158,0.06084
8159,0.05953
8160,0.05598
8161,0.054
8162,0.06124
8163,0.06297
8164,0.06124
8165,0.05471
8166,0.05263
8167,0.05393
8168,0.06035
8169,0.0529
8170,0.03723
8171,0.02915
8172,0.01197
8173,0.01189
8174,0.01196
8175,0.01783
8176,0.03052
8177,0.0487
8178,0.06409
8179,0.06257
8180,0.06397
8181,0.06292
8182,0.06257
8183,0.06124
8184,0.05788
8185,0.05569
8186,0.05334
8187,0.05779
8188,0.05433
8189,0.05327
8190,0.05327
8191,0.05401
8192,0.05574
8193,0.05402
8194,0.03803
8195,0.02922
8196,0.01576
8197,0.0025
8198,0.00326
8199,0.01586
8200,0.02915
8201,0.03718
8202,0.05818
8203,0.06146
8204,0.06059
8205,0.06006
8206,0.06001
8207,0.05952
8208,0.05759
8209,0.05655
8210,0.05302
8211,0.05241
8212,0.04907
8213,0.04906
8214,0.04944
8215,0.05203
8216,0.05494
8217,0.05202
8218,0.04364
8219,0.03806
8220,0.01418
8221,0.00393
8222,0.00033
8223,0.0039
8224,0.03718
8225,0.04957
8226,0.05825
8227,0.05727
8228,0.05673
8229,0.05444
8230,0.05291
8231,0.05228
8232,0.05131
8233,0.04747
8234,0.04953
8235,0.04147
8236,0.0435
8237,0.04161
8238,0.04476
8239,0.0488
8240,0.05255
8241,0.05393
8242,0.05181
8243,0.03825
8244,0.02499
8245,0.01725
8246,0.01901
8247,0.02964
8248,0.0311
8249,0.04937
8250,0.05704
8251,0.05737
8252,0.05779
8253,0.05723
8254,0.05533
8255,0.05533
8256,0.05241
8257,0.04941
8258,0.05202
8259,0.05237
8260,0.05231
8261,0.05237
8262,0.054
8263,0.05873
8264,0.06124
8265,0.06285
8266,0.05588
8267,0.05413
8268,0.04543
8269,0.04363
8270,0.04453
8271,0.04564
8272,0.04932
8273,0.05327
8274,0.05828
8275,0.05881
8276,0.05779
8277,0.05698
8278,0.05542
8279,0.05586
8280,0.05284
8281,0.04876
8282,0.05444
8283,0.05245
8284,0.05029
8285,0.04953
8286,0.0511
8287,0.05203
8288,0.05793
8289,0.05044
8290,0.04085
8291,0.02528
8292,0.02332
8293,0.02334
8294,0.02331
8295,0.03098
8296,0.038
8297,0.05008
8298,0.05594
8299,0.0575
8300,0.05779
8301,0.0575
8302,0.05594
8303,0.05594
8304,0.05539
8305,0.05202
8306,0.05401
8307,0.05623
8308,0.05381
8309,0.05254
8310,0.05257
8311,0.05586
8312,0.06124
8313,0.05949
8314,0.05194
8315,0.04209
8316,0.03834
8317,0.03806
8318,0.0307
8319,0.03077
8320,0.03111
8321,0.05008
8322,0.05721
8323,0.05849
8324,0.05869
8325,0.059
8326,0.05874
8327,0.0586
8328,0.05573
8329,0.05202
8330,0.05643
8331,0.06059
8332,0.05594
8333,0.05467
8334,0.05573
8335,0.0594
8336,0.06035
8337,0.06124
8338,0.05255
8339,0.04927
8340,0.03663
8341,0.03488
8342,0.03661
8343,0.038
8344,0.04584
8345,0.05745
8346,0.0581
8347,0.05864
8348,0.059
8349,0.05756
8350,0.05633
8351,0.05598
8352,0.05556
8353,0.05224
8354,0.06005
8355,0.06081
8356,0.05872
8357,0.055
8358,0.05268
8359,0.05382
8360,0.05573
8361,0.05285
8362,0.03942
8363,0.02928
8364,0.01585
8365,0.00318
8366,0.00032
8367,0.01587
8368,0.03098
8369,0.04724
8370,0.06257
8371,0.06124
8372,0.06124
8373,0.05955
8374,0.05767
8375,0.05471
8376,0.05302
8377,0.05251
8378,0.05263
8379,0.05255
8380,0.05056
8381,0.05056
8382,0.05202
8383,0.05237
8384,0.0543
8385,0.05303
8386,0.03098
8387,0.01778
8388,0.00032
8389,0.00028
8390,0.00028
8391,0.00032
8392,0.03098
8393,0.04356
8394,0.05993
8395,0.05822
8396,0.05779
8397,0.05573
8398,0.05553
8399,0.05573
8400,0.05537
8401,0.05115
8402,0.05009
8403,0.05156
8404,0.05006
8405,0.04925
8406,0.04949
8407,0.05156
8408,0.05573
8409,0.05265
8410,0.04706
8411,0.03107
8412,0.02916
8413,0.01203
8414,0.01198
8415,0.02915
8416,0.03098
8417,0.04934
8418,0.05529
8419,0.05382
8420,0.05382
8421,0.0529
8422,0.05251
8423,0.05213
8424,0.05156
8425,0.04883
8426,0.05438
8427,0.05779
8428,0.05444
8429,0.05229
8430,0.05238
8431,0.05573
8432,0.06089
8433,0.06017
8434,0.05196
8435,0.04042
8436,0.02194
8437,0.01198
8438,0.01198
8439,0.02388
8440,0.031
8441,0.04902
8442,0.05553
8443,0.05586
8444,0.05603
8445,0.05506
8446,0.05483
8447,0.05383
8448,0.05263
8449,0.05156
8450,0.05263
8451,0.05605
8452,0.05254
8453,0.05244
8454,0.05257
8455,0.0534
8456,0.06257
8457,0.05742
8458,0.05181
8459,0.03718
8460,0.03098
8461,0.0253
8462,0.02331
8463,0.0306
8464,0.03098
8465,0.04751
8466,0.05589
8467,0.05589
8468,0.05803
8469,0.05779
8470,0.05589
8471,0.05589
8472,0.05435
8473,0.05242
8474,0.05257
8475,0.05202
8476,0.05061
8477,0.05044
8478,0.05118
8479,0.05231
8480,0.05304
8481,0.05575
8482,0.0501
8483,0.03375
8484,0.03098
8485,0.02915
8486,0.01203
8487,0.01203
8488,0.02919
8489,0.03718
8490,0.05168
8491,0.05244
8492,0.0529
8493,0.05327
8494,0.0529
8495,0.05284
8496,0.05196
8497,0.04953
8498,0.05202
8499,0.05254
8500,0.05202
8501,0.05194
8502,0.0511
8503,0.05196
8504,0.05237
8505,0.05244
8506,0.03905
8507,0.02339
8508,0.01637
8509,0.01203
8510,0.00251
8511,0.0039
8512,0.02975
8513,0.05136
8514,0.06059
8515,0.05992
8516,0.05847
8517,0.05779
8518,0.05573
8519,0.0544
8520,0.0525
8521,0.05008
8522,0.05327
8523,0.05627
8524,0.05327
8525,0.05244
8526,0.05203
8527,0.05237
8528,0.05254
8529,0.05255
8530,0.03836
8531,0.01791
8532,0.00326
8533,0.0025
8534,0.01203
8535,0.02517
8536,0.04476
8537,0.05194
8538,0.06233
8539,0.06257
8540,0.06228
8541,0.06124
8542,0.06098
8543,0.05913
8544,0.05794
8545,0.05302
8546,0.05291
8547,0.05573
8548,0.05265
8549,0.05263
8550,0.05254
8551,0.05255
8552,0.05263
8553,0.05245
8554,0.03715
8555,0.02331
8556,0.00468
8557,0.00127
8558,0.00033
8559,0.0018
8560,0.02915
8561,0.038
8562,0.06228
8563,0.05646
8564,0.05543
8565,0.05444
8566,0.05335
8567,0.05284
8568,0.05223
8569,0.04808
8570,0.0481
8571,0.0545
8572,0.05008
8573,0.04953
8574,0.0513
8575,0.05202
8576,0.05433
8577,0.05467
8578,0.04965
8579,0.03359
8580,0.02968
8581,0.02961
8582,0.02962
8583,0.03058
8584,0.03098
8585,0.04497
8586,0.05265
8587,0.05416
8588,0.05372
8589,0.05265
8590,0.05243
8591,0.05194
8592,0.05008
8593,0.04615
8594,0.04876
8595,0.04295
8596,0.038
8597,0.03993
8598,0.04094
8599,0.04907
8600,0.05194
8601,0.05181
8602,0.0459
8603,0.0384
8604,0.03009
8605,0.03117
8606,0.03718
8607,0.03718
8608,0.04356
8609,0.05008
8610,0.05238
8611,0.05488
8612,0.05488
8613,0.05403
8614,0.05075
8615,0.05031
8616,0.04906
8617,0.04617
8618,0.05793
8619,0.05738
8620,0.05177
8621,0.05127
8622,0.05241
8623,0.05759
8624,0.06193
8625,0.05762
8626,0.04757
8627,0.03098
8628,0.01341
8629,0.01189
8630,0.00131
8631,0.01576
8632,0.03098
8633,0.04128
8634,0.0529
8635,0.0549
8636,0.05489
8637,0.0548
8638,0.05498
8639,0.0549
8640,0.05299
8641,0.05156
8642,0.056
8643,0.05586
8644,0.05307
8645,0.05254
8646,0.05263
8647,0.05573
8648,0.0608
8649,0.05573
8650,0.04746
8651,0.03098
8652,0.02203
8653,0.0039
8654,0.00122
8655,0.00161
8656,0.01595
8657,0.03718
8658,0.05172
8659,0.05224
8660,0.0529
8661,0.05287
8662,0.05299
8663,0.05325
8664,0.05233
8665,0.05016
8666,0.05202
8667,0.05291
8668,0.05254
8669,0.05217
8670,0.05203
8671,0.05202
8672,0.05244
8673,0.05255
8674,0.03718
8675,0.01373
8676,0.01204
8677,0.00033
8678,0.00029
8679,0.0003
8680,0.0217
8681,0.04934
8682,0.05779
8683,0.05994
8684,0.05734
8685,0.05734
8686,0.05387
8687,0.05284
8688,0.05196
8689,0.04919
8690,0.05291
8691,0.05573
8692,0.05307
8693,0.05231
8694,0.05146
8695,0.05203
8696,0.05237
8697,0.05237
8698,0.03664
8699,0.00508
8700,0.00115
8701,0.00034
8702,0.00609
8703,0.02516
8704,0.04164
8705,0.04706
8706,0.06193
8707,0.06257
8708,0.06257
8709,0.06124
8710,0.06124
8711,0.05954
8712,0.05804
8713,0.05316
8714,0.05291
8715,0.05347
8716,0.05245
8717,0.05245
8718,0.05237
8719,0.05231
8720,0.05245
8721,0.05231
8722,0.03098
8723,0.02376
8724,0.00252
8725,0.00033
8726,0.00031
8727,0.00033
8728,0.02915
8729,0.038
8730,0.06134
8731,0.05483
8732,0.05467
8733,0.05304
8734,0.05268
8735,0.0525
8736,0.05196
8737,0.0481
8738,0.04747
8739,0.05156
8740,0.04476
8741,0.04555
8742,0.04937
8743,0.05194
8744,0.05299
8745,0.05425
8746,0.049
8747,0.03098
8748,0.02962
8749,0.02961
8750,0.03005
8751,0.03098
8752,0.03098
8753,0.0471
8754,0.05255
8755,0.05291
8756,0.0531
8757,0.05302
8758,0.05304
8759,0.05255
8760,0.05008
8761,0.0447
