Hour,$/kWh,,,,,,
4067,0.02497,,,,,,
4068,0.02586,,,,,,
4069,0.02586,,,,,,
4070,0.02616,,,,,,
4071,0.02682,,,,,,
4072,0.02589,,,,,,
4073,0.02196,,,,,,
4074,0.02586,,,,,,
4075,0.02081,,,,,,
4076,0.02028,,,,,,
4077,0.03,,,,,,
4078,0.02747,,,,,,
4079,0.01913,,,,,,
4080,0.02447,,,,,,
4081,0.02345,,,,,,
4082,0.02176,,,,,,
4083,0.02278,,,,,,
4084,0.02237,,,,,,
4085,0.02247,,,,,,
4086,0.02409,,,,,,
4087,0.02502,,,,,,
4088,0.02538,,,,,,
4089,0.02616,,,,,,
4090,0.02511,,,,,,
4091,0.02332,,,,,,
4092,0.02428,,,,,,
4093,0.02515,,,,,,
4094,0.02653,,,,,,
4095,0.02668,,,,,,
4096,0.02789,,,,,,
4097,0.02773,,,,,,
4098,0.0278,,,,,,
4099,0.02779,,,,,,
4100,0.02843,,,,,,
4101,0.02827,,,,,,
4102,0.02613,,,,,,
4103,0.02498,,,,,,
4104,0.02341,,,,,,
4105,0.01214,,,,,,
4106,0.02079,,,,,,
4107,0.02319,,,,,,
4108,0.02306,,,,,,
4109,0.02343,,,,,,
4110,0.02423,,,,,,
4111,0.02466,,,,,,
4112,0.02509,,,,,,
4113,0.0255,,,,,,
4114,0.02665,,,,,,
4115,0.02682,,,,,,
4116,0.02733,,,,,,
4117,0.02831,,,,,,
4118,0.03495,,,,,,
4119,0.03442,,,,,,
4120,0.033,,,,,,
4121,0.03156,,,,,,
4122,0.0356,,,,,,
4123,0.03191,,,,,,
4124,0.04574,,,,,,
4125,0.06457,,,,,,
4126,0.02892,,,,,,
4127,0.02772,,,,,,
4128,0.02599,,,,,,
4129,0.02474,,,,,,
4130,0.0245,,,,,,
4131,0.02445,,,,,,
4132,0.02411,,,,,,
4133,0.02416,,,,,,
4134,0.02448,,,,,,
4135,0.02498,,,,,,
4136,0.02338,,,,,,
4137,0.02338,,,,,,
4138,0.02498,,,,,,
4139,0.02534,,,,,,
4140,0.02599,,,,,,
4141,0.02615,,,,,,
4142,0.02671,,,,,,
4143,0.02708,,,,,,
4144,0.02772,,,,,,
4145,0.02993,,,,,,
4146,0.02891,,,,,,
4147,0.03094,,,,,,
4148,0.03083,,,,,,
4149,0.03133,,,,,,
4150,0.02893,,,,,,
4151,0.0281,,,,,,
4152,0.02648,,,,,,
4153,0.02593,,,,,,
4154,0.02555,,,,,,
4155,0.02474,,,,,,
4156,0.02419,,,,,,
4157,0.02338,,,,,,
4158,0.02423,,,,,,
4159,0.02411,,,,,,
4160,0.02315,,,,,,
4161,0.02329,,,,,,
4162,0.02385,,,,,,
4163,0.02416,,,,,,
4164,0.02405,,,,,,
4165,0.02497,,,,,,
4166,0.02511,,,,,,
4167,0.01915,,,,,,
4168,0.02509,,,,,,
4169,0.02697,,,,,,
4170,0.0322,,,,,,
4171,0.05764,,,,,,
4172,0.04882,,,,,,
4173,0.06516,,,,,,
4174,0.02782,,,,,,
4175,0.02613,,,,,,
4176,0.0255,,,,,,
4177,0.02466,,,,,,
4178,0.02435,,,,,,
4179,0.02395,,,,,,
4180,0.02337,,,,,,
4181,0.02338,,,,,,
4182,0.02395,,,,,,
4183,0.02509,,,,,,
4184,0.02505,,,,,,
4185,0.02467,,,,,,
4186,0.02467,,,,,,
4187,0.02547,,,,,,
4188,0.02578,,,,,,
4189,0.02682,,,,,,
4190,0.02777,,,,,,
4191,0.0308,,,,,,
4192,0.02892,,,,,,
4193,0.04399,,,,,,
4194,0.06165,,,,,,
4195,0.07464,,,,,,
4196,0.1363,,,,,,
4197,0.20572,,,,,,
4198,0.07293,,,,,,
4199,0.03068,,,,,,
4200,0.02778,,,,,,
4201,0.02651,,,,,,
4202,0.026,,,,,,
4203,0.02584,,,,,,
4204,0.02546,,,,,,
4205,0.02522,,,,,,
4206,0.02538,,,,,,
4207,0.02581,,,,,,
4208,0.02476,,,,,,
4209,0.02453,,,,,,
4210,0.02464,,,,,,
4211,0.02521,,,,,,
4212,0.02586,,,,,,
4213,0.02599,,,,,,
4214,0.02668,,,,,,
4215,0.02783,,,,,,
4216,0.02644,,,,,,
4217,0.02779,,,,,,
4218,0.02772,,,,,,
4219,0.02939,,,,,,
4220,0.03015,,,,,,
4221,0.02884,,,,,,
4222,0.02682,,,,,,
4223,0.02586,,,,,,
4224,0.0242,,,,,,
4225,0.02204,,,,,,
4226,0.02058,,,,,,
4227,0.00988,,,,,,
4228,0.01091,,,,,,
4229,0.02124,,,,,,
4230,0.02328,,,,,,
4231,0.02456,,,,,,
4232,0.02463,,,,,,
4233,0.02416,,,,,,
4234,0.0228,,,,,,
4235,0.02361,,,,,,
4236,0.02466,,,,,,
4237,0.02565,,,,,,
4238,0.02586,,,,,,
4239,0.02586,,,,,,
4240,0.02518,,,,,,
4241,0.02546,,,,,,
4242,0.01893,,,,,,
4243,0.01912,,,,,,
4244,0.01852,,,,,,
4245,0.02581,,,,,,
4246,0.02505,,,,,,
4247,0.02391,,,,,,
4248,0.02325,,,,,,
4249,0.01239,,,,,,
4250,0.0121,,,,,,
4251,0.01171,,,,,,
4252,0.0121,,,,,,
4253,0.01237,,,,,,
4254,0.02252,,,,,,
4255,0.02445,,,,,,
4256,0.02348,,,,,,
4257,0.02473,,,,,,
4258,0.02405,,,,,,
4259,0.01713,,,,,,
4260,0.02338,,,,,,
4261,0.02466,,,,,,
4262,0.02497,,,,,,
4263,0.02523,,,,,,
4264,0.02593,,,,,,
4265,0.02599,,,,,,
4266,0.02586,,,,,,
4267,0.02586,,,,,,
4268,0.0273,,,,,,
4269,0.02733,,,,,,
4270,0.02688,,,,,,
4271,0.02534,,,,,,
4272,0.02497,,,,,,
4273,0.02408,,,,,,
4274,0.02418,,,,,,
4275,0.024,,,,,,
4276,0.02383,,,,,,
4277,0.02402,,,,,,
4278,0.02499,,,,,,
4279,0.02586,,,,,,
4280,0.02584,,,,,,
4281,0.02762,,,,,,
4282,0.02584,,,,,,
4283,0.0277,,,,,,
4284,0.02745,,,,,,
4285,0.0264,,,,,,
4286,0.02756,,,,,,
4287,0.03385,,,,,,
4288,0.02664,,,,,,
4289,0.02645,,,,,,
4290,0.02693,,,,,,
4291,0.02691,,,,,,
4292,0.02778,,,,,,
4293,0.02693,,,,,,
4294,0.02544,,,,,,
4295,0.02418,,,,,,
4296,0.02432,,,,,,
4297,0.02388,,,,,,
4298,0.02387,,,,,,
4299,0.02383,,,,,,
4300,0.02405,,,,,,
4301,0.02525,,,,,,
4302,0.02541,,,,,,
4303,0.0255,,,,,,
4304,0.02538,,,,,,
4305,0.02509,,,,,,
4306,0.02586,,,,,,
4307,0.02534,,,,,,
4308,0.02584,,,,,,
4309,0.02586,,,,,,
4310,0.0262,,,,,,
4311,0.02775,,,,,,
4312,0.02693,,,,,,
4313,0.02691,,,,,,
4314,0.0266,,,,,,
4315,0.02826,,,,,,
4316,0.02656,,,,,,
4317,0.02609,,,,,,
4318,0.0258,,,,,,
4319,0.02481,,,,,,
4320,0.02414,,,,,,
4321,0.02417,,,,,,
4322,0.02457,,,,,,
4323,0.02414,,,,,,
4324,0.02421,,,,,,
4325,0.02459,,,,,,
4326,0.02454,,,,,,
4327,0.02432,,,,,,
4328,0.02444,,,,,,
4329,0.02505,,,,,,
4330,0.02371,,,,,,
4331,0.02408,,,,,,
4332,0.02505,,,,,,
4333,0.02586,,,,,,
4334,0.02652,,,,,,
4335,0.02783,,,,,,
4336,0.02815,,,,,,
4337,0.02835,,,,,,
4338,0.02833,,,,,,
4339,0.02831,,,,,,
4340,0.02778,,,,,,
4341,0.02743,,,,,,
4342,0.02632,,,,,,
4343,0.02464,,,,,,
4344,0.02412,,,,,,
4345,0.02541,,,,,,
4346,0.02563,,,,,,
4347,0.026,,,,,,
4348,0.02877,,,,,,
4349,0.0255,,,,,,
4350,0.04671,,,,,,
4351,0.02872,,,,,,
4352,0.02659,,,,,,
4353,0.02925,,,,,,
4354,0.02599,,,,,,
4355,0.02599,,,,,,
4356,0.02703,,,,,,
4357,0.0279,,,,,,
4358,0.03288,,,,,,
4359,0.02785,,,,,,
4360,0.02882,,,,,,
4361,0.03194,,,,,,
4362,0.02958,,,,,,
4363,0.03054,,,,,,
4364,0.03012,,,,,,
4365,0.02841,,,,,,
4366,0.02861,,,,,,
4367,0.02588,,,,,,
4368,0.02417,,,,,,
4369,0.02383,,,,,,
4370,0.024,,,,,,
4371,0.02409,,,,,,
4372,0.02505,,,,,,
4373,0.02532,,,,,,
4374,0.02566,,,,,,
4375,0.02623,,,,,,
4376,0.02638,,,,,,
4377,0.02443,,,,,,
4378,0.02505,,,,,,
4379,0.02509,,,,,,
4380,0.02611,,,,,,
4381,0.02638,,,,,,
4382,0.02696,,,,,,
4383,0.02819,,,,,,
4384,0.03035,,,,,,
4385,0.02828,,,,,,
4386,0.05801,,,,,,
4387,0.0473,,,,,,
4388,0.06177,,,,,,
4389,0.04713,,,,,,
4390,0.03042,,,,,,
4391,0.02829,,,,,,
4392,0.02701,,,,,,
4393,0.02623,,,,,,
4394,0.02611,,,,,,
4395,0.02593,,,,,,
4396,0.02521,,,,,,
4397,0.02505,,,,,,
4398,0.02578,,,,,,
4399,0.02611,,,,,,
4400,0.026,,,,,,
4401,0.02611,,,,,,
4402,0.026,,,,,,
4403,0.02573,,,,,,
4404,0.026,,,,,,
4405,0.02638,,,,,,
4406,0.02659,,,,,,
4407,0.02729,,,,,,
4408,0.02743,,,,,,
4409,0.0283,,,,,,
4410,0.02783,,,,,,
4411,0.03012,,,,,,
4412,0.0308,,,,,,
4413,0.05263,,,,,,
4414,0.03092,,,,,,
4415,0.02984,,,,,,
4416,0.02701,,,,,,
4417,0.02599,,,,,,
4418,0.02563,,,,,,
4419,0.02432,,,,,,
4420,0.02383,,,,,,
4421,0.0245,,,,,,
4422,0.02505,,,,,,
4423,0.02573,,,,,,
4424,0.02436,,,,,,
4425,0.02417,,,,,,
4426,0.02445,,,,,,
4427,0.02522,,,,,,
4428,0.02565,,,,,,
4429,0.02561,,,,,,
4430,0.02526,,,,,,
4431,0.02545,,,,,,
4432,0.02595,,,,,,
4433,0.02625,,,,,,
4434,0.02694,,,,,,
4435,0.02814,,,,,,
4436,0.07355,,,,,,
4437,0.15646,,,,,,
4438,0.03202,,,,,,
4439,0.02879,,,,,,
4440,0.02648,,,,,,
4441,0.02599,,,,,,
4442,0.02494,,,,,,
4443,0.0249,,,,,,
4444,0.02444,,,,,,
4445,0.02443,,,,,,
4446,0.02509,,,,,,
4447,0.02552,,,,,,
4448,0.02534,,,,,,
4449,0.02526,,,,,,
4450,0.0255,,,,,,
4451,0.02578,,,,,,
4452,0.02534,,,,,,
4453,0.02586,,,,,,
4454,0.02618,,,,,,
4455,0.02664,,,,,,
4456,0.02783,,,,,,
4457,0.02814,,,,,,
4458,0.06851,,,,,,
4459,0.02776,,,,,,
4460,0.02834,,,,,,
4461,0.08422,,,,,,
4462,0.02848,,,,,,
4463,0.02701,,,,,,
4464,0.02545,,,,,,
4465,0.02487,,,,,,
4466,0.02418,,,,,,
4467,0.02369,,,,,,
4468,0.02355,,,,,,
4469,0.02361,,,,,,
4470,0.024,,,,,,
4471,0.02483,,,,,,
4472,0.02538,,,,,,
4473,0.02545,,,,,,
4474,0.02435,,,,,,
4475,0.02534,,,,,,
4476,0.02616,,,,,,
4477,0.02697,,,,,,
4478,0.02836,,,,,,
4479,0.02872,,,,,,
4480,0.07929,,,,,,
4481,0.03086,,,,,,
4482,0.02892,,,,,,
4483,0.02831,,,,,,
4484,0.0283,,,,,,
4485,0.04809,,,,,,
4486,0.02775,,,,,,
4487,0.02626,,,,,,
4488,0.02454,,,,,,
4489,0.0235,,,,,,
4490,0.0239,,,,,,
4491,0.02376,,,,,,
4492,0.02373,,,,,,
4493,0.02358,,,,,,
4494,0.02444,,,,,,
4495,0.02467,,,,,,
4496,0.02266,,,,,,
4497,0.02351,,,,,,
4498,0.02405,,,,,,
4499,0.02527,,,,,,
4500,0.02611,,,,,,
4501,0.02658,,,,,,
4502,0.02776,,,,,,
4503,0.03063,,,,,,
4504,0.03277,,,,,,
4505,0.0308,,,,,,
4506,0.03028,,,,,,
4507,0.02776,,,,,,
4508,0.02785,,,,,,
4509,0.02814,,,,,,
4510,0.02653,,,,,,
4511,0.02623,,,,,,
4512,0.026,,,,,,
4513,0.02412,,,,,,
4514,0.02393,,,,,,
4515,0.02363,,,,,,
4516,0.02299,,,,,,
4517,0.02299,,,,,,
4518,0.02338,,,,,,
4519,0.02393,,,,,,
4520,0.02204,,,,,,
4521,0.02061,,,,,,
4522,0.02016,,,,,,
4523,0.02248,,,,,,
4524,0.02417,,,,,,
4525,0.02505,,,,,,
4526,0.02586,,,,,,
4527,0.02616,,,,,,
4528,0.02651,,,,,,
4529,0.02684,,,,,,
4530,0.02778,,,,,,
4531,0.02651,,,,,,
4532,0.02684,,,,,,
4533,0.02651,,,,,,
4534,0.02578,,,,,,
4535,0.02404,,,,,,
4536,0.01767,,,,,,
4537,0.01729,,,,,,
4538,0.02235,,,,,,
4539,0.02174,,,,,,
4540,0.01967,,,,,,
4541,0.01999,,,,,,
4542,0.02172,,,,,,
4543,0.02267,,,,,,
4544,0.02018,,,,,,
4545,0.01308,,,,,,
4546,0.01549,,,,,,
4547,0.02264,,,,,,
4548,0.02338,,,,,,
4549,0.02474,,,,,,
4550,0.02586,,,,,,
4551,0.026,,,,,,
4552,0.02727,,,,,,
4553,0.02776,,,,,,
4554,0.02815,,,,,,
4555,0.02835,,,,,,
4556,0.02933,,,,,,
4557,0.02892,,,,,,
4558,0.02668,,,,,,
4559,0.02593,,,,,,
4560,0.02436,,,,,,
4561,0.02343,,,,,,
4562,0.02256,,,,,,
4563,0.02138,,,,,,
4564,0.01646,,,,,,
4565,0.0211,,,,,,
4566,0.02296,,,,,,
4567,0.02415,,,,,,
4568,0.02349,,,,,,
4569,0.02395,,,,,,
4570,0.0248,,,,,,
4571,0.02646,,,,,,
4572,0.02659,,,,,,
4573,0.02777,,,,,,
4574,0.02778,,,,,,
4575,0.02998,,,,,,
4576,0.03167,,,,,,
4577,0.02883,,,,,,
4578,0.02798,,,,,,
4579,0.02787,,,,,,
4580,0.02761,,,,,,
4581,0.02877,,,,,,
4582,0.02711,,,,,,
4583,0.02502,,,,,,
4584,0.01861,,,,,,
4585,0.01797,,,,,,
4586,0.01746,,,,,,
4587,0.01685,,,,,,
4588,0.01639,,,,,,
4589,0.0165,,,,,,
4590,0.02193,,,,,,
4591,0.02307,,,,,,
4592,0.02248,,,,,,
4593,0.02273,,,,,,
4594,0.02387,,,,,,
4595,0.02526,,,,,,
4596,0.02586,,,,,,
4597,0.02682,,,,,,
4598,0.02879,,,,,,
4599,0.03255,,,,,,
4600,0.06229,,,,,,
4601,0.06208,,,,,,
4602,0.03336,,,,,,
4603,0.03189,,,,,,
4604,0.03015,,,,,,
4605,0.03266,,,,,,
4606,0.02674,,,,,,
4607,0.02513,,,,,,
4608,0.02565,,,,,,
4609,0.02501,,,,,,
4610,0.0248,,,,,,
4611,0.02448,,,,,,
4612,0.02355,,,,,,
4613,0.02405,,,,,,
4614,0.02497,,,,,,
4615,0.02553,,,,,,
4616,0.02507,,,,,,
4617,0.02511,,,,,,
4618,0.02581,,,,,,
4619,0.02665,,,,,,
4620,0.02683,,,,,,
4621,0.02779,,,,,,
4622,0.02776,,,,,,
4623,0.02778,,,,,,
4624,0.02664,,,,,,
4625,0.02086,,,,,,
4626,0.0564,,,,,,
4627,0.02779,,,,,,
4628,0.02777,,,,,,
4629,0.04967,,,,,,
4630,0.09187,,,,,,
4631,0.02702,,,,,,
4632,0.02651,,,,,,
4633,0.02493,,,,,,
4634,0.02463,,,,,,
4635,0.02442,,,,,,
4636,0.02419,,,,,,
4637,0.02466,,,,,,
4638,0.02509,,,,,,
4639,0.02514,,,,,,
4640,0.02419,,,,,,
4641,0.02437,,,,,,
4642,0.02497,,,,,,
4643,0.02569,,,,,,
4644,0.02658,,,,,,
4645,0.0278,,,,,,
4646,0.04719,,,,,,
4647,0.0479,,,,,,
4648,0.04388,,,,,,
4649,0.03443,,,,,,
4650,0.07612,,,,,,
4651,0.03188,,,,,,
4652,0.0877,,,,,,
4653,0.03238,,,,,,
4654,0.0291,,,,,,
4655,0.02597,,,,,,
4656,0.02539,,,,,,
4657,0.02344,,,,,,
4658,0.02284,,,,,,
4659,0.02314,,,,,,
4660,0.02335,,,,,,
4661,0.02351,,,,,,
4662,0.02368,,,,,,
4663,0.02361,,,,,,
4664,0.02395,,,,,,
4665,0.02338,,,,,,
4666,0.02417,,,,,,
4667,0.02505,,,,,,
4668,0.02586,,,,,,
4669,0.02653,,,,,,
4670,0.02729,,,,,,
4671,0.02783,,,,,,
4672,0.03049,,,,,,
4673,0.04007,,,,,,
4674,0.07918,,,,,,
4675,0.06314,,,,,,
4676,0.06536,,,,,,
4677,0.0346,,,,,,
4678,0.02941,,,,,,
4679,0.02653,,,,,,
4680,0.0248,,,,,,
4681,0.02373,,,,,,
4682,0.02293,,,,,,
4683,0.02282,,,,,,
4684,0.02291,,,,,,
4685,0.02316,,,,,,
4686,0.02341,,,,,,
4687,0.02389,,,,,,
4688,0.02358,,,,,,
4689,0.02417,,,,,,
4690,0.02509,,,,,,
4691,0.02586,,,,,,
4692,0.02668,,,,,,
4693,0.02779,,,,,,
4694,0.03096,,,,,,
4695,0.05531,,,,,,
4696,0.06416,,,,,,
4697,0.09064,,,,,,
4698,0.07583,,,,,,
4699,0.14403,,,,,,
4700,0.19092,,,,,,
4701,0.10382,,,,,,
4702,0.03041,,,,,,
4703,0.0261,,,,,,
4704,0.0247,,,,,,
4705,0.02392,,,,,,
4706,0.02366,,,,,,
4707,0.02359,,,,,,
4708,0.02388,,,,,,
4709,0.02505,,,,,,
4710,0.02565,,,,,,
4711,0.02647,,,,,,
4712,0.02521,,,,,,
4713,0.02466,,,,,,
4714,0.02509,,,,,,
4715,0.02581,,,,,,
4716,0.02601,,,,,,
4717,0.02682,,,,,,
4718,0.02783,,,,,,
4719,0.03007,,,,,,
4720,0.04192,,,,,,
4721,0.03024,,,,,,
4722,0.03867,,,,,,
4723,0.03016,,,,,,
4724,0.02886,,,,,,
4725,0.02879,,,,,,
4726,0.02586,,,,,,
4727,0.02478,,,,,,
4728,0.0236,,,,,,
4729,0.02237,,,,,,
4730,0.02163,,,,,,
4731,0.0222,,,,,,
4732,0.02307,,,,,,
4733,0.02364,,,,,,
4734,0.02453,,,,,,
4735,0.02526,,,,,,
4736,0.02367,,,,,,
4737,0.02411,,,,,,
4738,0.02474,,,,,,
4739,0.02565,,,,,,
4740,0.02651,,,,,,
4741,0.02668,,,,,,
4742,0.02771,,,,,,
4743,0.0288,,,,,,
4744,0.02813,,,,,,
4745,0.02776,,,,,,
4746,0.02813,,,,,,
4747,0.02883,,,,,,
4748,0.04015,,,,,,
4749,0.02892,,,,,,
4750,0.02668,,,,,,
4751,0.02609,,,,,,
4752,0.02449,,,,,,
4753,0.02274,,,,,,
4754,0.02207,,,,,,
4755,0.02337,,,,,,
4756,0.02373,,,,,,
4757,0.02433,,,,,,
4758,0.02546,,,,,,
4759,0.02586,,,,,,
4760,0.0255,,,,,,
4761,0.02466,,,,,,
4762,0.02505,,,,,,
4763,0.02599,,,,,,
4764,0.02658,,,,,,
4765,0.02778,,,,,,
4766,0.02779,,,,,,
4767,0.0351,,,,,,
4768,0.02945,,,,,,
4769,0.0332,,,,,,
4770,0.02793,,,,,,
4771,0.02778,,,,,,
4772,0.02776,,,,,,
4773,0.02684,,,,,,
4774,0.02688,,,,,,
4775,0.02611,,,,,,
4776,0.02373,,,,,,
4777,0.02301,,,,,,
4778,0.02333,,,,,,
4779,0.02296,,,,,,
4780,0.02346,,,,,,
4781,0.02372,,,,,,
4782,0.02475,,,,,,
4783,0.02523,,,,,,
4784,0.02466,,,,,,
4785,0.02453,,,,,,
4786,0.02455,,,,,,
4787,0.02566,,,,,,
4788,0.02586,,,,,,
4789,0.02617,,,,,,
4790,0.02664,,,,,,
4791,0.027,,,,,,
4792,0.02729,,,,,,
4793,0.0278,,,,,,
4794,0.02772,,,,,,
4795,0.03475,,,,,,
4796,0.03719,,,,,,
4797,0.03765,,,,,,
4798,0.02682,,,,,,
4799,0.02593,,,,,,
4800,0.02495,,,,,,
4801,0.0245,,,,,,
4802,0.02416,,,,,,
4803,0.02453,,,,,,
4804,0.02534,,,,,,
4805,0.02565,,,,,,
4806,0.02578,,,,,,
4807,0.02546,,,,,,
4808,0.02355,,,,,,
4809,0.02264,,,,,,
4810,0.02275,,,,,,
4811,0.02321,,,,,,
4812,0.02331,,,,,,
4813,0.02325,,,,,,
4814,0.02391,,,,,,
4815,0.02439,,,,,,
4816,0.02426,,,,,,
4817,0.02586,,,,,,
4818,0.02586,,,,,,
4819,0.02538,,,,,,
4820,0.02755,,,,,,
4821,0.04758,,,,,,
4822,0.02772,,,,,,
4823,0.02631,,,,,,
4824,0.02558,,,,,,
4825,0.02468,,,,,,
4826,0.02457,,,,,,
4827,0.0249,,,,,,
4828,0.0255,,,,,,
4829,0.02546,,,,,,
4830,0.02565,,,,,,
4831,0.02586,,,,,,
4832,0.02359,,,,,,
4833,0.02344,,,,,,
4834,0.02446,,,,,,
4835,0.0255,,,,,,
4836,0.02586,,,,,,
4837,0.02651,,,,,,
4838,0.02898,,,,,,
4839,0.03072,,,,,,
4840,0.03809,,,,,,
4841,0.03083,,,,,,
4842,0.04008,,,,,,
4843,0.04567,,,,,,
4844,0.04697,,,,,,
4845,0.03252,,,,,,
4846,0.02957,,,,,,
4847,0.02648,,,,,,
4848,0.02519,,,,,,
4849,0.02472,,,,,,
4850,0.02354,,,,,,
4851,0.02391,,,,,,
4852,0.02444,,,,,,
4853,0.02534,,,,,,
4854,0.02578,,,,,,
4855,0.02613,,,,,,
4856,0.02509,,,,,,
4857,0.02467,,,,,,
4858,0.02434,,,,,,
4859,0.02522,,,,,,
4860,0.026,,,,,,
4861,0.02778,,,,,,
4862,0.02996,,,,,,
4863,0.03091,,,,,,
4864,0.03068,,,,,,
4865,0.03048,,,,,,
4866,0.02794,,,,,,
4867,0.02142,,,,,,
4868,0.02005,,,,,,
4869,0.02633,,,,,,
4870,0.02593,,,,,,
4871,0.0253,,,,,,
4872,0.02426,,,,,,
4873,0.02388,,,,,,
4874,0.02322,,,,,,
4875,0.0237,,,,,,
4876,0.02347,,,,,,
4877,0.02371,,,,,,
4878,0.02448,,,,,,
4879,0.02546,,,,,,
4880,0.02399,,,,,,
4881,0.02338,,,,,,
4882,0.02444,,,,,,
4883,0.02543,,,,,,
4884,0.02578,,,,,,
4885,0.02772,,,,,,
4886,0.07936,,,,,,
4887,0.03274,,,,,,
4888,0.03287,,,,,,
4889,0.06704,,,,,,
4890,0.09299,,,,,,
4891,0.03716,,,,,,
4892,0.0418,,,,,,
4893,0.03201,,,,,,
4894,0.02879,,,,,,
4895,0.02672,,,,,,
4896,0.02582,,,,,,
4897,0.02443,,,,,,
4898,0.02418,,,,,,
4899,0.02386,,,,,,
4900,0.02413,,,,,,
4901,0.02483,,,,,,
4902,0.02511,,,,,,
4903,0.02565,,,,,,
4904,0.02514,,,,,,
4905,0.02541,,,,,,
4906,0.02581,,,,,,
4907,0.02651,,,,,,
4908,0.02779,,,,,,
4909,0.02977,,,,,,
4910,0.07999,,,,,,
4911,0.04397,,,,,,
4912,0.03258,,,,,,
4913,0.04556,,,,,,
4914,0.03393,,,,,,
4915,0.03388,,,,,,
4916,0.03234,,,,,,
4917,0.03219,,,,,,
4918,0.02774,,,,,,
4919,0.026,,,,,,
4920,0.02511,,,,,,
4921,0.02403,,,,,,
4922,0.02405,,,,,,
4923,0.02423,,,,,,
4924,0.02406,,,,,,
4925,0.02313,,,,,,
4926,0.02352,,,,,,
4927,0.02413,,,,,,
4928,0.02333,,,,,,
4929,0.02275,,,,,,
4930,0.02313,,,,,,
4931,0.02413,,,,,,
4932,0.02517,,,,,,
4933,0.02726,,,,,,
4934,0.02631,,,,,,
4935,0.02682,,,,,,
4936,0.03018,,,,,,
4937,0.02841,,,,,,
4938,0.02888,,,,,,
4939,0.02793,,,,,,
4940,0.02777,,,,,,
4941,0.02653,,,,,,
4942,0.02651,,,,,,
4943,0.02505,,,,,,
4944,0.02416,,,,,,
4945,0.02388,,,,,,
4946,0.02496,,,,,,
4947,0.02497,,,,,,
4948,0.02399,,,,,,
4949,0.02368,,,,,,
4950,0.02546,,,,,,
4951,0.02576,,,,,,
4952,0.02509,,,,,,
4953,0.0256,,,,,,
4954,0.02444,,,,,,
4955,0.02396,,,,,,
4956,0.02444,,,,,,
4957,0.02501,,,,,,
4958,0.02546,,,,,,
4959,0.02581,,,,,,
4960,0.02586,,,,,,
4961,0.01976,,,,,,
4962,0.02664,,,,,,
4963,0.0266,,,,,,
4964,0.02791,,,,,,
4965,0.07727,,,,,,
4966,0.02668,,,,,,
4967,0.02601,,,,,,
4968,0.02521,,,,,,
4969,0.02378,,,,,,
4970,0.0233,,,,,,
4971,0.02348,,,,,,
4972,0.02337,,,,,,
4973,0.0232,,,,,,
4974,0.02355,,,,,,
4975,0.02362,,,,,,
4976,0.02289,,,,,,
4977,0.02232,,,,,,
4978,0.01654,,,,,,
4979,0.01683,,,,,,
4980,0.01756,,,,,,
4981,0.01788,,,,,,
4982,0.01893,,,,,,
4983,0.01875,,,,,,
4984,0.01914,,,,,,
4985,0.01941,,,,,,
4986,0.02003,,,,,,
4987,0.0199,,,,,,
4988,0.02012,,,,,,
4989,0.02055,,,,,,
4990,0.02601,,,,,,
4991,0.01894,,,,,,
4992,0.01847,,,,,,
4993,0.01844,,,,,,
4994,0.01787,,,,,,
4995,0.01774,,,,,,
4996,0.01733,,,,,,
4997,0.02277,,,,,,
4998,0.0232,,,,,,
4999,0.02391,,,,,,
5000,0.02309,,,,,,
5001,0.02224,,,,,,
5002,0.01692,,,,,,
5003,0.01714,,,,,,
5004,0.01776,,,,,,
5005,0.01883,,,,,,
5006,0.01926,,,,,,
5007,0.01938,,,,,,
5008,0.01991,,,,,,
5009,0.01983,,,,,,
5010,0.02087,,,,,,
5011,0.02084,,,,,,
5012,0.02084,,,,,,
5013,0.02014,,,,,,
5014,0.02593,,,,,,
5015,0.02477,,,,,,
5016,0.0181,,,,,,
5017,0.01792,,,,,,
5018,0.01746,,,,,,
5019,0.01712,,,,,,
5020,0.01608,,,,,,
5021,0.01532,,,,,,
5022,0.02162,,,,,,
5023,0.02303,,,,,,
5024,0.01561,,,,,,
5025,0.01495,,,,,,
5026,0.01605,,,,,,
5027,0.0168,,,,,,
5028,0.01756,,,,,,
5029,0.01808,,,,,,
5030,0.01902,,,,,,
5031,0.01914,,,,,,
5032,0.01951,,,,,,
5033,0.01996,,,,,,
5034,0.02085,,,,,,
5035,0.02344,,,,,,
5036,0.02074,,,,,,
5037,0.01992,,,,,,
5038,0.02573,,,,,,
5039,0.01858,,,,,,
5040,0.01756,,,,,,
5041,0.0172,,,,,,
5042,0.01682,,,,,,
5043,0.02135,,,,,,
5044,0.02188,,,,,,
5045,0.02224,,,,,,
5046,0.02277,,,,,,
5047,0.02322,,,,,,
5048,0.02203,,,,,,
5049,0.0167,,,,,,
5050,0.017,,,,,,
5051,0.01712,,,,,,
5052,0.01803,,,,,,
5053,0.01852,,,,,,
5054,0.01926,,,,,,
5055,0.01951,,,,,,
5056,0.01961,,,,,,
5057,0.02085,,,,,,
5058,0.02092,,,,,,
5059,0.02089,,,,,,
5060,0.02641,,,,,,
5061,0.02733,,,,,,
5062,0.02653,,,,,,
5063,0.026,,,,,,
5064,0.02457,,,,,,
5065,0.0234,,,,,,
5066,0.02329,,,,,,
